task,method,source,beta,epoch,layer,group,trace_S,d_total,tau,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,G_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_eigenvalue_min,G_eigenvalue_max,cosA,relative_error_A,cosG,relative_error_G,n
mnist,dp_kfm,pink,0.75,4,fc2,fc2,20244.95112481563,206922,171.38228682424077,542169.163172576,2.036254117052072,55.99574775881154,113118.41660723448,390.8226869085997,0.001,113.11841660723448,0.0010000069764603,0.3908254134675888,0.3449474725947304,0.9499356051344352,0.7663788206760855,2.0687248723231457,1
mnist,dp_kfm,pink,0.75,5,conv1,conv1,116.53855659361948,206922,82.52252898313145,106.94773361194358,0.964825610252972,92.4327061687469,26.59834078062308,19.085676935997945,0.043958679313697,1.1692279326518402,0.001823887627217,0.034810130020628,0.8616006439084417,0.7910250283976866,0.9809262599347968,81.63703688379826,1
mnist,dp_kfm,pink,0.75,5,conv2,conv2,1506.7271048483422,206922,82.52252898313145,36070.33077813124,1.5956672683129387,231.77887559049256,7258.993977814551,164.1813152762841,0.0020486593595349,14.87120595345758,0.001,0.1641813152762841,0.922913085778846,0.8670442749555279,0.8911924025017418,81.31811330042152,1
mnist,dp_kfm,pink,0.75,5,fc1,fc1,185496.02302871604,206922,82.52252898313145,6119901.564645425,1.8552470045248644,1129.1341306854465,264525.7094833914,4231.79571553125,0.001,264.5257094833914,0.001,4.231795715531249,0.5953393758881648,0.9497431779041456,0.3665555686638578,11.467080801991116,1
mnist,dp_kfm,pink,0.75,5,fc2,fc2,19802.711309842016,206922,82.52252898313145,1553867.3350814455,2.1368279281773424,61.45660040789272,230458.52995470844,780.9546148807813,0.001,230.45852995470844,0.001,0.7809546148807813,0.4231289815482321,0.9537700794690996,0.7310479341047834,6.481509119520236,1
mnist,dp_kfm,pink,1.0,1,conv1,conv1,605.7825198387734,206922,12005.646042267335,26.675815950105115,1.084982773825063,86.28340959017565,26.65655667793419,1.0007224966226365,0.0439033663547769,1.1703125735882218,0.0010002034420851,0.0010009260856939,0.8618116263472527,0.7908662092298306,0.945093646014842,0.3635822027520624,1
mnist,dp_kfm,pink,1.0,1,conv2,conv2,7489.210923299801,206922,12005.646042267335,6236.301489094087,1.4209390479688833,181.6856634238592,6171.028340240056,1.010577353603839,0.001992777610018,12.297487107216964,0.001000014421035,0.0010105919271752,0.8169699345649275,0.6628943531273978,0.9694311260666092,0.254558665415884,1
mnist,dp_kfm,pink,1.0,1,fc1,fc1,179171.0052613562,206922,12005.646042267335,1094455.4332923389,1.1936951536155018,338.8722892910528,38305.9951968204,28.57138752482234,0.001,38.3059951968204,0.001,0.0285713875248223,0.7100319801040785,0.7637139184871902,0.808709512430055,0.6252412481010396,1
mnist,dp_kfm,pink,1.0,1,fc2,fc2,19656.001295505244,206922,12005.646042267335,176528.046629712,1.5970676490770686,25.79496989322581,1547.9282810655716,114.04148938230692,0.001,1.5479282810655717,0.001,0.1140414893823069,0.854649087127294,0.5625582573472794,0.997739912640114,0.0672047790308152,1
mnist,dp_kfm,pink,1.0,2,conv1,conv1,7.035699480724353,206922,137.0167172153257,28.15453476691288,1.084887941741949,86.29879722312093,26.605394469385256,1.0582265487290636,0.0439491712819207,1.1692850385580795,0.0010028441575548,0.0010612363117623,0.861674992974544,0.7909976554819105,0.8537701315214784,2.855958134740629,1
mnist,dp_kfm,pink,1.0,2,conv2,conv2,95.88849985535629,206922,137.0167172153257,13577.425833092586,1.4365643369321446,151.46859486386842,9385.535500233238,1.4466330485623518,0.0015259194409698,14.321571083718958,0.001,0.0014466330485623,0.8822029399989152,0.7697122198827704,0.9365554700821244,2.221470443511916,1
mnist,dp_kfm,pink,1.0,2,fc1,fc1,107322.35541737844,206922,137.0167172153257,157362444.25642002,1.8896204116344857,67.3471741272454,1206372.2081849636,130.44269686316653,0.001,1206.3722081849637,0.001,0.1304426968631665,0.6532027668509717,0.8531860604055455,0.7064704400037253,2.102677050746565,1
mnist,dp_kfm,pink,1.0,2,fc2,fc2,99496.72038328544,206922,137.0167172153257,177109179.17854822,2.613447590880708,9.30433247298882,651978.1438345959,271.64895150761384,0.001,651.9781438345959,0.001,0.2716489515076138,0.8293930541694575,0.5667120639902954,0.8336038208824377,1.142059399077911,1
mnist,dp_kfm,pink,1.0,3,conv1,conv1,94.51317923040877,206922,569.2322321657329,134.78796058721022,1.1577770024396483,78.03643138825053,26.43308622538906,5.099213895717782,0.0441463961969868,1.1669254972151422,0.0016207626707019,0.0082646155321039,0.8611448779803761,0.7913566638596873,0.9340683271631712,93.01330144460124,1
mnist,dp_kfm,pink,1.0,3,conv2,conv2,1398.8019983277104,206922,569.2322321657329,570766.8515829997,1.788103243362136,48.34400370080687,3419.350065551352,166.92261413455677,0.0015179567646993,5.1904255628789056,0.001,0.1669226141345567,0.7529591330411681,0.8093862307764589,0.918654947529939,71.27058712065705,1
mnist,dp_kfm,pink,1.0,3,fc1,fc1,195976.7670975476,206922,569.2322321657329,234551413.466888,1.7671221945810738,12.191757143043793,14437.166611976045,16246.3605062451,0.001,14.437166611976044,0.001,16.2463605062451,0.6537919562099187,0.8505269884814389,0.7088914056630301,9.307087910708145,1
mnist,dp_kfm,pink,1.0,3,fc2,fc2,9451.917724894283,206922,569.2322321657329,8336567.221386488,1.880801243752489,6.917069886572312,9670.114096010097,862.0960558082937,0.001,9.670114096010098,0.001,0.8620960558082937,0.5624744889537314,2.102295539108852,0.6447018616868202,2.400308815378404,1
mnist,dp_kfm,pink,1.0,4,conv1,conv1,90.6599512971604,206922,109.9263853343014,354.1924628188005,1.2771380105849697,65.21037593028008,26.52196311677133,13.35468499293797,0.0440558284960565,1.168447058451214,0.0046812867136108,0.0625171094218987,0.8614926739551457,0.7910968550528737,0.7908649571605602,94.2841275187486,1
mnist,dp_kfm,pink,1.0,4,conv2,conv2,1421.7553593595642,206922,109.9263853343014,2367875.270843509,2.431458598527359,45.18497995418151,3496.5774628769923,677.1980017554697,0.0014935019995536,5.222145432401054,0.001,0.6771980017554697,0.8848710652830175,0.8644489414995262,0.664611836809002,37.48309533732221,1
mnist,dp_kfm,pink,1.0,4,fc1,fc1,194236.4721737115,206922,109.9263853343014,990513555.8266952,1.9245422193845747,12.617679687431918,40916.619250047566,24208.098664591984,0.001,40.91661925004757,0.001,24.208098664591983,0.6298726988506584,0.943093104771174,0.641608422021256,9.252725250873652,1
mnist,dp_kfm,pink,1.0,4,fc2,fc2,11173.112515631792,206922,109.9263853343014,55057175.89862458,2.204629530212342,5.95441566524305,55029.02599690681,1000.5115464285948,0.001,55.02902599690681,0.001000002238586,1.0005137861597506,0.059108093767599,5.439052422611873,0.6747754013142075,2.731275952700968,1
mnist,dp_kfm,pink,1.0,5,conv1,conv1,46.98929360268081,206922,668.0090801740415,67.1500132185071,1.1051677030721048,83.69251918684552,26.59834078062308,2.52459406292839,0.043958679313697,1.1692279326518402,0.0010925486146452,0.002758241745994,0.8616006439084417,0.7910250283976866,0.9040178388598994,12.01826339280244,1
mnist,dp_kfm,pink,1.0,5,conv2,conv2,695.7011048488181,206922,668.0090801740415,82964.09482684691,1.6492581008845175,107.1314699337023,4720.771361064295,17.57426667834697,0.0015609544034913,7.368908843929127,0.001,0.0175742666783469,0.938424091330718,0.8776645670282065,0.7723411220284685,9.080570751406531,1
mnist,dp_kfm,pink,1.0,5,fc1,fc1,159710.1104760694,206922,668.0090801740415,77392284.67891945,1.815930694529052,69.1907845998184,21505.81729021626,3598.667450510141,0.001,21.50581729021626,0.001,3.598667450510141,0.5548147470736434,0.9703166787705152,0.694646950319691,9.941540059364709,1
mnist,dp_kfm,pink,1.0,5,fc2,fc2,46469.19912547909,206922,668.0090801740415,22492731.4296323,2.288608907161953,11.046345886859214,50605.34144414671,444.473464415957,0.001,50.60534144414671,0.001000000069849,0.4444734954619869,0.8505913075654155,0.932045960918477,0.6452227120112176,1.810462193392114,1
mnist,dp_kfm,public,0.25,1,conv1,conv1,492.8000154785373,206922,21.41654605076504,4.460859960893825,0.4148401310631858,144.42572586332824,395.691981769996,1.000730437016632,0.0299057432514556,11.833462813473169,0.0010000955613114,0.0010008260681295,0.9660282295184386,0.9784331189526184,0.9602655070538624,0.2939348904776388,1
mnist,dp_kfm,public,0.25,1,conv2,conv2,6679.097811129628,206922,21.41654605076504,12.94954529299244,0.4396339870396618,3939.466090772344,27834.50520087131,1.010263285672062,0.0015100995273601,42.0328731481383,0.0010000801570589,0.0010103442654057,0.9336224782831184,0.8054845076380771,0.9778417985488468,0.2095097629470292,1
mnist,dp_kfm,public,0.25,1,fc1,fc1,196539.85471386707,206922,21.41654605076504,39.91922929921592,0.3255876711152448,182550.28624084184,90705.98599344744,27.995784600295444,0.001,90.70598599344746,0.001,0.0279957846002954,0.8361055847818185,0.5683062079376703,0.838050190344123,0.5767823576680139,1
mnist,dp_kfm,public,0.25,1,fc2,fc2,3210.24745952479,206922,21.41654605076504,22.907157345126205,0.4306034537066937,1166.6679353244244,2488.395510222416,110.65355893127156,0.001,2.488395510222416,0.001,0.1106535589312715,0.9332410043666732,0.3713046355254961,0.9956489595702972,0.0931947370588573,1
mnist,dp_kfm,public,0.25,2,conv1,conv1,234.78635384310323,206922,9.883435023680352,5.192959528922703,0.415538205319808,144.39275810934475,394.0340400267804,1.8455508270690155,0.0303318999557649,11.951801081258177,0.0010162155829297,0.0018754775095564,0.9661403163949288,0.9965325945176372,0.992453042420954,8.194175048821412,1
mnist,dp_kfm,public,0.25,2,conv2,conv2,3881.774232959849,206922,9.883435023680352,26.859057684819888,0.5190480691311268,3561.651796760077,256092.53808088892,2.032198672853145,0.0012799711868425,327.79106990892683,0.0010795112827035,0.0021937813960401,0.9824677570543202,1.054146024137552,0.984826643543296,7.5160621069284765,1
mnist,dp_kfm,public,0.25,2,fc1,fc1,195274.51511648385,206922,9.883435023680352,263.60881999907485,0.6181169298778829,139690.47451855667,18414828.868782222,262.22377246958183,0.001,18414.828868782224,0.001,0.2622237724695818,0.8246586672469165,0.7944017838635752,0.7529337680606649,8.446252908168171,1
mnist,dp_kfm,public,0.25,2,fc2,fc2,7530.924296713171,206922,9.883435023680352,251.23513411366645,0.7644210877652704,919.9588950347904,7927977.380212687,502.5266421983314,0.001,7927.977380212687,0.0010000038693533,0.5025285866514734,0.9133208608230652,0.8094234361367305,0.757885335978989,8.687079731857803,1
mnist,dp_kfm,public,0.25,3,conv1,conv1,216.66321383487175,206922,8.778124254352846,5.684185411929587,0.4159332002522748,144.36670890814324,378.5765307387435,2.757523712679251,0.0310140272773856,11.741182850909418,0.0010514206094757,0.0028993172626291,0.9665223723415756,0.963358976494098,0.9803188201715562,11.68331153491541,1
mnist,dp_kfm,public,0.25,3,conv2,conv2,3905.744849165661,206922,8.778124254352846,28.795660532309416,0.5224390786382869,3589.812637823154,205574.5035662655,3.344559528458265,0.0015748820326964,323.7555920470056,0.0011725201480242,0.0039215634333839,0.9817068908127304,1.0020714050149575,0.9736926911790756,9.72708658822978,1
mnist,dp_kfm,public,0.25,3,fc1,fc1,195337.84743472305,206922,8.778124254352846,243.5162294584542,0.6293095600819771,143887.8743468987,7468782.84766179,470.8274878644499,0.001,7468.782847661791,0.001,0.4708274878644499,0.7468319879647485,0.7408106389752588,0.7180705388734391,10.425959050783836,1
mnist,dp_kfm,public,0.25,3,fc2,fc2,7461.744502276428,206922,8.778124254352846,268.59463571172176,0.8237309814221041,922.6355711674336,8793762.635468638,591.8540182544108,0.001,8793.762635468638,0.0010000024278503,0.5918554551874027,0.8567537321736569,0.6211178903127108,0.7791690480623166,10.163064817007914,1
mnist,dp_kfm,public,0.25,4,conv1,conv1,215.64383119522037,206922,8.288072287120643,6.105440314848773,0.4197735216959377,144.11348091129696,389.5677959859793,3.5668505417999388,0.0306006893561731,11.921043108135985,0.001120541569911,0.0039968043057466,0.9659774451333032,0.9922542403752852,0.9640651402709388,14.28645023611952,1
mnist,dp_kfm,public,0.25,4,conv2,conv2,4074.096975944869,206922,8.288072287120643,32.439071635475926,0.5361932291738316,3576.38863485738,210634.20976478755,5.257082098753888,0.0015479403670847,326.0491959839176,0.0011549138540224,0.0060714769475842,0.9812441794704364,1.0222235289122985,0.9641545541552594,11.536550242643392,1
mnist,dp_kfm,public,0.25,4,fc1,fc1,195511.66515796128,206922,8.288072287120643,250.1113776137791,0.6387190805085307,145446.06974614493,3513288.617062998,1113.8327022444096,0.001,3513.288617062998,0.001,1.1138327022444097,0.6577337099883711,0.7818847272656351,0.6068520177902195,15.090236964211622,1
mnist,dp_kfm,public,0.25,4,fc2,fc2,7120.594034898631,206922,8.288072287120643,248.01011691357945,0.7569954982616857,970.6592649513068,5197966.563545393,727.8537213210524,0.001,5197.966563545393,0.0010000000597989,0.7278537648459174,0.7802238432765429,0.6537954995511382,0.7303930583888886,15.506840668786644,1
mnist,dp_kfm,public,0.25,5,conv1,conv1,223.0474988136133,206922,7.900721973167707,6.233502791897483,0.420985226128004,144.05254259032804,386.72217842496497,3.9041774962106897,0.030492876525837,11.792271636515178,0.0014835656653397,0.0057921036847701,0.9663790212973998,0.9715354833250512,0.9650147239050656,14.687894078693844,1
mnist,dp_kfm,public,0.25,5,conv2,conv2,4371.439865471667,206922,7.900721973167707,35.645030850782085,0.5348609174096037,3609.3342053474166,190249.34488699035,8.48540957497117,0.0015572069920137,296.257610084057,0.0011783962121347,0.0099991745015583,0.9794066308866484,0.9737951812632968,0.9604361399135968,13.247774818886205,1
mnist,dp_kfm,public,0.25,5,fc1,fc1,195090.44154336464,206922,7.900721973167707,241.0629093726543,0.6478756521354675,145622.41212375372,2190507.999611029,1541.617853969667,0.001,2190.507999611029,0.001,1.541617853969667,0.6127757752301825,0.7969100640503093,0.7005535697725676,18.602278092558112,1
mnist,dp_kfm,public,0.25,5,fc2,fc2,7237.071092350107,206922,7.900721973167707,271.06659055732905,0.7754628473720014,964.0976774789248,7462771.239192282,723.4422092591138,0.001,7462.771239192282,0.0010000016285492,0.7234433874204164,0.7751820681698404,0.7339055248039086,0.7862692649846773,17.003065586423073,1
mnist,dp_kfm,public,0.5,1,conv1,conv1,1365.7720357101543,206922,332.88328768201626,19.89927159070566,0.8296802621263716,102.85573078885749,395.691981769996,1.000730437016632,0.0299057432514556,11.833462813473169,0.0010000955613114,0.0010008260681295,0.9660282295184386,0.9784331189526184,0.9602655070538624,0.2939348904776388,1
mnist,dp_kfm,public,0.5,1,conv2,conv2,10622.959250744816,206922,332.88328768201626,167.69072329526267,0.8792679740793236,1673.1470929581023,27834.50520087131,1.010263285672062,0.0015100995273601,42.0328731481383,0.0010000801570589,0.0010103442654057,0.9336224782831184,0.8054845076380771,0.9778417985488468,0.2095097629470292,1
mnist,dp_kfm,public,0.5,1,fc1,fc1,187409.9376453286,206922,332.88328768201626,1593.5448678433784,0.6511753422304897,82909.96007968759,90705.98599344744,27.995784600295444,0.001,90.70598599344746,0.001,0.0279957846002954,0.8361055847818185,0.5683062079376703,0.838050190344123,0.5767823576680139,1
mnist,dp_kfm,public,0.5,1,fc2,fc2,7523.331068216426,206922,332.88328768201626,524.7378576343693,0.8612069074133875,650.1900850820559,2488.395510222416,110.65355893127156,0.001,2.488395510222416,0.001,0.1106535589312715,0.9332410043666732,0.3713046355254961,0.9956489595702972,0.0931947370588573,1
mnist,dp_kfm,public,0.5,2,conv1,conv1,137.733929488798,206922,31.595108844725928,26.91701111746071,0.8309892030517813,102.72772340175732,394.0340400267804,1.838738316741014,0.0303318999557649,11.951801081258177,0.0010033833813661,0.0018449594696991,0.9661403163949288,0.9965325945176372,0.9928346818194216,6.645676065798711,1
mnist,dp_kfm,public,0.5,2,conv2,conv2,1915.3476419163887,206922,31.595108844725928,761.6569682537569,1.0494448040745583,910.2852140627548,255618.4926383418,2.2694810977947557,0.0010847933776924,277.2932480297972,0.001,0.0022694810977947,0.9823340777149652,1.0389635542703817,0.979489839104258,5.784529009738649,1
mnist,dp_kfm,public,0.5,2,fc1,fc1,172260.62061669998,206922,31.595108844725928,86098.23610996491,1.3098969198465726,10808.227775038436,21375133.07894716,346.800472954641,0.001,21375.13307894716,0.001,0.346800472954641,0.8390731389006625,0.8428892828806916,0.7550992864125494,6.7914653892336645,1
mnist,dp_kfm,public,0.5,2,fc2,fc2,32608.29781189484,206922,31.595108844725928,93688.39021125044,1.841449887787243,134.0779438636039,15021683.37786494,584.3229576592962,0.001,15021.68337786494,0.0010000016007096,0.5843238929906719,0.9507082297780736,0.6723574907450552,0.7378873190568871,7.343185617709365,1
mnist,dp_kfm,public,0.5,3,conv1,conv1,147.598492498732,206922,30.55524125390736,34.91256489339287,0.8349859048846152,102.2295294526325,378.5765307387435,3.219658611844918,0.0310140272773856,11.741182850909418,0.0010600996094847,0.0034131588370909,0.9665223723415756,0.963358976494098,0.9885740955457726,6.687595435662548,1
mnist,dp_kfm,public,0.5,3,conv2,conv2,2092.3437708182005,206922,30.55524125390736,1050.291175597675,1.0568445185813913,1000.3569503776388,185604.6757804927,5.943339244550888,0.0011808954485749,219.1797168634063,0.001,0.0059433392445508,0.9798664164197346,0.9626566125606644,0.9563729087212144,6.666841524971344,1
mnist,dp_kfm,public,0.5,3,fc1,fc1,178633.7033834269,206922,30.55524125390736,117900.85841277117,1.38792400554215,10245.576373431571,9497592.239728928,1463.5933048716622,0.001,9497.592239728929,0.001,1.4635933048716625,0.8112531953795867,0.8185360993721784,0.811381440901285,6.728151448037993,1
mnist,dp_kfm,public,0.5,3,fc2,fc2,26048.354353256156,206922,30.55524125390736,71023.50001245119,1.8573335243183409,145.83879918955762,9594436.38843074,525.7565269911287,0.001,9594.43638843074,0.001,0.5257565269911287,0.9345495536357804,0.5680319098855086,0.8102917324824086,5.507433697099731,1
mnist,dp_kfm,public,0.5,4,conv1,conv1,175.42882740239548,206922,32.362881488739056,42.188256374401874,0.8450862863137018,101.2788642021023,389.5677959859793,4.568778513653931,0.0306006893561731,11.921043108135985,0.0010379978234412,0.004742382152958,0.9659774451333032,0.9922542403752852,0.9888688976122804,8.171792291119164,1
mnist,dp_kfm,public,0.5,4,conv2,conv2,2690.2036916902825,206922,32.362881488739056,1552.0007916644636,1.115177885335518,998.7811737976824,177003.4597165604,13.608245065854854,0.0012004478286918,212.48341888768687,0.001,0.0136082450658548,0.9778055986285924,0.973210814653819,0.9792207854866168,7.751271901318655,1
