task,method,source,beta,epoch,level,layer,group,noise_rms,noise_energy_share,snr,n
vit,dp_kfm_a,pink,0.25,5,layer,blocks.7.norm2.weight,identity,0.9188133023993168,5.654729386459872e-05,0.0038498971578452,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.8.attn.k_proj,attention_qkv,0.796341516550848,0.0081967232399007,0.0017532745594776,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.8.attn.out_proj,attention_out,0.4406527724826224,0.0025079398656251,0.0092305752639965,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.8.attn.q_proj,attention_qkv,0.796264126530301,0.0081967232399007,0.0012190413111582,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.8.attn.v_proj,attention_qkv,0.7966667981570107,0.0081967232399007,0.0053183607718138,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.8.mlp.fc1,mlp_fc1,0.865565781160231,0.0387409803208969,0.0028779679859855,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.8.mlp.fc2,mlp_fc2,0.5374105353240081,0.0148702999451084,0.0039280362328438,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.8.norm1.bias,identity,0.9171606289740624,5.654729386459872e-05,0.0076838826104193,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.8.norm1.weight,identity,0.921035136622862,5.654729386459872e-05,0.0065049321134843,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.8.norm2.bias,identity,0.9232589627133686,5.654729386459872e-05,0.0041297040537047,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.8.norm2.weight,identity,0.9200453870406372,5.654729386459872e-05,0.0027775246075648,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.9.attn.k_proj,attention_qkv,0.8158392737461543,0.0086117613451632,0.0018734759018005,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.9.attn.out_proj,attention_out,0.4295806303729543,0.0023845195885713,0.0078586007589061,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.9.attn.q_proj,attention_qkv,0.8160068473102794,0.0086117613451632,0.001197571135978,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.9.attn.v_proj,attention_qkv,0.8161437701580724,0.0086117613451632,0.0045163972717748,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.9.mlp.fc1,mlp_fc1,0.8835350969939179,0.0403613584171147,0.0023092743448236,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.9.mlp.fc2,mlp_fc2,0.5392054737950085,0.0149803563941088,0.0030236898350134,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.9.norm1.bias,identity,0.9224379772093412,5.654729386459872e-05,0.0077695554968427,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.9.norm1.weight,identity,0.9232843609390028,5.654729386459872e-05,0.0060176432402636,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.9.norm2.bias,identity,0.911731093443086,5.654729386459872e-05,0.0035026382747298,1
vit,dp_kfm_a,pink,0.25,5,layer,blocks.9.norm2.weight,identity,0.9194232782034122,5.654729386459872e-05,0.0063863949994169,1
vit,dp_kfm_a,pink,0.25,5,layer,cls_token,identity,0.9195058976854316,5.654729386459872e-05,0.0063535725539808,1
vit,dp_kfm_a,pink,0.25,5,layer,head,patch_head,0.7726893677540391,0.0004033715306355,0.0497899546239827,1
vit,dp_kfm_a,pink,0.25,5,layer,norm.bias,identity,0.9175084923963418,5.654729386459872e-05,0.0010950767600631,1
vit,dp_kfm_a,pink,0.25,5,layer,norm.weight,identity,0.9142433777760708,5.654729386459872e-05,0.0016427029859341,1
vit,dp_kfm_a,pink,0.25,5,layer,patch_embed,patch_head,0.6707686264838632,0.0231789364634581,0.0104672399283364,1
vit,dp_kfm_a,pink,0.25,5,layer,pos_embed,identity,0.9189850887735004,0.0111398168913259,0.0018784830833484,1
vit,dp_kfm_a,pink,0.5,1,group,attention_out,attention_out,0.3760163583572835,0.0219303377525941,0.0219784513565341,1
vit,dp_kfm_a,pink,0.5,1,group,attention_qkv,attention_qkv,0.8260183923217583,0.3175124072955455,0.0060045785089309,1
vit,dp_kfm_a,pink,0.5,1,group,identity,identity,1.019649833064041,0.017263655940615,0.0072152766691742,1
vit,dp_kfm_a,pink,0.5,1,group,mlp_fc1,mlp_fc1,0.9112399443693672,0.515251336044689,0.0056909547120415,1
vit,dp_kfm_a,pink,0.5,1,group,mlp_fc2,mlp_fc2,0.4224599449997961,0.1103063787375785,0.0123674626866561,1
vit,dp_kfm_a,pink,0.5,1,group,patch_head,patch_head,0.5830522220373981,0.0177358842289762,0.0321456056290774,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.0.attn.k_proj,attention_qkv,0.7915028885023905,0.0081059339180511,0.0031028320684219,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.0.attn.out_proj,attention_out,0.5571382647308051,0.0040090612952721,0.011734107540125,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.0.attn.q_proj,attention_qkv,0.7915513058289115,0.0081059339180511,0.0019243647779524,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.0.attn.v_proj,attention_qkv,0.7919396997526936,0.0081059339180511,0.0074559472635622,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.0.mlp.fc1,mlp_fc1,1.0708805981334923,0.0592856796167639,0.003739545234022,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.0.mlp.fc2,mlp_fc2,0.7199260776889989,0.0266974290975723,0.0092635295460808,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.0.norm1.bias,identity,1.0211411722025987,6.961151588957702e-05,0.0210366563948925,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.0.norm1.weight,identity,1.01901159547535,6.961151588957702e-05,0.0324348257422608,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.0.norm2.bias,identity,1.0181602657763666,6.961151588957702e-05,0.0099672419936979,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.0.norm2.weight,identity,1.0189215752391378,6.961151588957702e-05,0.0120235198818219,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.1.attn.k_proj,attention_qkv,0.7310544144406621,0.0069042990039267,0.0020642224250183,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.1.attn.out_proj,attention_out,0.4573789126912846,0.002702511320953,0.019156460959812,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.1.attn.q_proj,attention_qkv,0.7311631182753988,0.0069042990039267,0.0013837816319817,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.1.attn.v_proj,attention_qkv,0.7303585092121969,0.0069042990039267,0.0086113102831707,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.1.mlp.fc1,mlp_fc1,0.8244870475880405,0.0351604010731241,0.0067774522184467,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.1.mlp.fc2,mlp_fc2,0.4201344603766154,0.009090231331065,0.0114724757108632,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.1.norm1.bias,identity,1.02128648666015,6.961151588957702e-05,0.0209051853603552,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.1.norm1.weight,identity,1.0193934686907922,6.961151588957702e-05,0.0189300009594174,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.1.norm2.bias,identity,1.016351281114338,6.961151588957702e-05,0.0180389944339187,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.1.norm2.weight,identity,1.0217548972298365,6.961151588957702e-05,0.0254060201938602,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.10.attn.k_proj,attention_qkv,0.9053440221051058,0.0105906558462976,0.0032103538885277,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.10.attn.out_proj,attention_out,0.2612630801070186,0.0008831929994182,0.0326579818937546,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.10.attn.q_proj,attention_qkv,0.9046453066739172,0.0105906558462976,0.0018647695584625,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.10.attn.v_proj,attention_qkv,0.9053980787745152,0.0105906558462976,0.0096117936366908,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.10.mlp.fc1,mlp_fc1,1.0183874359381833,0.0536299219681357,0.0043247510808218,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.10.mlp.fc2,mlp_fc2,0.3957392907481661,0.0080684418985884,0.0101240372726735,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.10.norm1.bias,identity,1.018941253966155,6.961151588957702e-05,0.016194483734372,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.10.norm1.weight,identity,1.0210391650757495,6.961151588957702e-05,0.010924656349804,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.10.norm2.bias,identity,1.0179196386843774,6.961151588957702e-05,0.0075724539885651,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.10.norm2.weight,identity,1.0190605955120724,6.961151588957702e-05,0.0191260424137919,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.11.attn.k_proj,attention_qkv,0.9237185869393786,0.0110495172598543,0.0031707620462168,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.11.attn.out_proj,attention_out,0.2451491168140052,0.0007789990967514,0.0262979015016435,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.11.attn.q_proj,attention_qkv,0.924529518799816,0.0110495172598543,0.0022692805851028,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.11.attn.v_proj,attention_qkv,0.925093662317368,0.0110495172598543,0.0083164670503756,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.11.mlp.fc1,mlp_fc1,0.9303874356735136,0.0447829594845333,0.0042410681302741,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.11.mlp.fc2,mlp_fc2,0.3423314044772458,0.0060369877688166,0.0116909106754301,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.11.norm1.bias,identity,1.015155502898443,6.961151588957702e-05,0.0156059429114008,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.11.norm1.weight,identity,1.0199151421744053,6.961151588957702e-05,0.0087300946421972,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.11.norm2.bias,identity,1.0193598145351412,6.961151588957702e-05,0.0065928576326338,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.11.norm2.weight,identity,1.0176961955686357,6.961151588957702e-05,0.0066192551073247,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.2.attn.k_proj,attention_qkv,0.7742295952019838,0.0077420127283479,0.0026397241169097,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.2.attn.out_proj,attention_out,0.4727747855313599,0.0028892186750733,0.0207467066290412,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.2.attn.q_proj,attention_qkv,0.7736759040123641,0.0077420127283479,0.0020266657271096,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.2.attn.v_proj,attention_qkv,0.7734575798386979,0.0077420127283479,0.0113050443366696,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.2.mlp.fc1,mlp_fc1,0.8762715406948237,0.0396902652584296,0.0068604083272861,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.2.mlp.fc2,mlp_fc2,0.4121514980328024,0.0087434310880007,0.0138635593599826,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.2.norm1.bias,identity,1.0140484713108129,6.961151588957702e-05,0.0210733292349685,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.2.norm1.weight,identity,1.01965408486116,6.961151588957702e-05,0.0172701776066069,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.2.norm2.bias,identity,1.016653345191303,6.961151588957702e-05,0.0200323459649821,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.2.norm2.weight,identity,1.021205756571993,6.961151588957702e-05,0.0143698235099488,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.3.attn.k_proj,attention_qkv,0.8652452099936027,0.0096699232322678,0.0028448374988335,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.3.attn.out_proj,attention_out,0.4108020671048139,0.00217602508594,0.0218218117220025,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.3.attn.q_proj,attention_qkv,0.8645190946862089,0.0096699232322678,0.0021553088977507,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.3.attn.v_proj,attention_qkv,0.8646775817043643,0.0096699232322678,0.0100787542208988,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.3.mlp.fc1,mlp_fc1,0.8495994390653568,0.0373372753096419,0.0067913908340799,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.3.mlp.fc2,mlp_fc2,0.376626915018305,0.0073036158926247,0.0150801087280319,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.3.norm1.bias,identity,1.0171359246097538,6.961151588957702e-05,0.0205681979769096,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.3.norm1.weight,identity,1.013351246027183,6.961151588957702e-05,0.0139319662847025,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.3.norm2.bias,identity,1.0263314723847392,6.961151588957702e-05,0.0158033996784751,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.3.norm2.weight,identity,1.01469180420584,6.961151588957702e-05,0.0122558906235596,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.4.attn.k_proj,attention_qkv,0.843574282020021,0.0091895070413727,0.0042784858026216,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.4.attn.out_proj,attention_out,0.3881443634073684,0.0019456181930478,0.0188671676732971,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.4.attn.q_proj,attention_qkv,0.8430623305878459,0.0091895070413727,0.0028084932545936,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.4.attn.v_proj,attention_qkv,0.842925834187657,0.0091895070413727,0.0084332055337109,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.4.mlp.fc1,mlp_fc1,0.8342412659155515,0.0359794820309051,0.0062728380223402,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.4.mlp.fc2,mlp_fc2,0.3714872310991792,0.0071091588056393,0.0136361458381037,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.4.norm1.bias,identity,1.0216321350405646,6.961151588957702e-05,0.0202399237025643,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.4.norm1.weight,identity,1.0164625308935047,6.961151588957702e-05,0.0106512725920713,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.4.norm2.bias,identity,1.022755115137287,6.961151588957702e-05,0.0144063520041911,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.4.norm2.weight,identity,1.0152864005321185,6.961151588957702e-05,0.0102057638865542,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.5.attn.k_proj,attention_qkv,0.8522747874786638,0.009399323716668,0.0028500197023778,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.5.attn.out_proj,attention_out,0.411203986233831,0.0021909173860209,0.0177646830916235,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.5.attn.q_proj,attention_qkv,0.8525244027652225,0.009399323716668,0.0019074549865262,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.5.attn.v_proj,attention_qkv,0.8528696958993317,0.009399323716668,0.0087994759620448,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.5.mlp.fc1,mlp_fc1,0.8060921964014209,0.0335976012551524,0.0067830184639879,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.5.mlp.fc2,mlp_fc2,0.3501011158735889,0.006319146953146,0.0135961315394007,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.5.norm1.bias,identity,1.016375380832463,6.961151588957702e-05,0.016418315110014,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.5.norm1.weight,identity,1.01301292776323,6.961151588957702e-05,0.010575341546745,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.5.norm2.bias,identity,1.0219613041464903,6.961151588957702e-05,0.0132365480423196,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.5.norm2.weight,identity,1.02293454548434,6.961151588957702e-05,0.0102027413967475,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.6.attn.k_proj,attention_qkv,0.7695384922778653,0.0076597863930852,0.0035328237276129,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.6.attn.out_proj,attention_out,0.3317260660505913,0.0014249367930402,0.0251553767950531,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.6.attn.q_proj,attention_qkv,0.7690463770336454,0.0076597863930852,0.0023232741815151,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.6.attn.v_proj,attention_qkv,0.7700812616616449,0.0076597863930852,0.0102362675148892,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.6.mlp.fc1,mlp_fc1,0.819129283679348,0.0346990670047582,0.006519435266757,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.6.mlp.fc2,mlp_fc2,0.3406592888479715,0.0059739986506405,0.0144424065528014,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.6.norm1.bias,identity,1.0166734268815223,6.961151588957702e-05,0.0168186370179386,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.6.norm1.weight,identity,1.024677550980452,6.961151588957702e-05,0.0100466879466464,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.6.norm2.bias,identity,1.0202129638490225,6.961151588957702e-05,0.0124632592086817,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.6.norm2.weight,identity,1.0217301661363627,6.961151588957702e-05,0.009237328050803,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.7.attn.k_proj,attention_qkv,0.7755315574433014,0.0077670303530083,0.0029906526335805,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.7.attn.out_proj,attention_out,0.3309570611610315,0.0014173640294721,0.0257591246572892,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.7.attn.q_proj,attention_qkv,0.7754789933080815,0.0077670303530083,0.0023000308937128,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.7.attn.v_proj,attention_qkv,0.7758728725731922,0.0077670303530083,0.0107779410223633,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.7.mlp.fc1,mlp_fc1,0.886239776545533,0.0405853944930214,0.0061619950197573,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.7.mlp.fc2,mlp_fc2,0.4136923548447249,0.0088097457213311,0.0153540056915519,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.7.norm1.bias,identity,1.0177971165514272,6.961151588957702e-05,0.0151368069755908,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.7.norm1.weight,identity,1.021257987646093,6.961151588957702e-05,0.0110061282336254,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.7.norm2.bias,identity,1.016801561906293,6.961151588957702e-05,0.0100496036823372,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.7.norm2.weight,identity,1.0147732814043768,6.961151588957702e-05,0.006695214673381,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.8.attn.k_proj,attention_qkv,0.8035553437415538,0.0083300213643722,0.0033594043190114,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.8.attn.out_proj,attention_out,0.2474622987318149,0.0007927862287601,0.03603123498051,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.8.attn.q_proj,attention_qkv,0.8033488384701131,0.0083300213643722,0.0021987373151235,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.8.attn.v_proj,attention_qkv,0.8026384659185849,0.0083300213643722,0.0112262691240074,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.8.mlp.fc1,mlp_fc1,0.9612255701755764,0.0477730141899907,0.0056020595553971,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.8.mlp.fc2,mlp_fc2,0.3875695835917856,0.0077376526074511,0.0134923797582016,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.8.norm1.bias,identity,1.0211843960860882,6.961151588957702e-05,0.0163558012443576,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.8.norm1.weight,identity,1.018347606620152,6.961151588957702e-05,0.0128815802917478,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.8.norm2.bias,identity,1.014822351547067,6.961151588957702e-05,0.0100463827757352,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.8.norm2.weight,identity,1.0210065624977491,6.961151588957702e-05,0.0061650449197718,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.9.attn.k_proj,attention_qkv,0.8547209179326817,0.0094294582412628,0.0033877799774887,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.9.attn.out_proj,attention_out,0.2361105798332173,0.0007197066488444,0.0370744827216903,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.9.attn.q_proj,attention_qkv,0.853946340000697,0.0094294582412628,0.0021017873365923,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.9.attn.v_proj,attention_qkv,0.8532942850853072,0.0094294582412628,0.0104583250819179,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.9.mlp.fc1,mlp_fc1,1.009536704146485,0.0527302743602332,0.0049825514604672,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.9.mlp.fc2,mlp_fc2,0.4041438205345319,0.0084165389227022,0.0114721383262477,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.9.norm1.bias,identity,1.0180849788131785,6.961151588957702e-05,0.0175791332014957,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.9.norm1.weight,identity,1.0238071896484795,6.961151588957702e-05,0.0144395345597655,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.9.norm2.bias,identity,1.019446740318048,6.961151588957702e-05,0.0093333662016746,1
vit,dp_kfm_a,pink,0.5,1,layer,blocks.9.norm2.weight,identity,1.0161629930020326,6.961151588957702e-05,0.0219200372312007,1
vit,dp_kfm_a,pink,0.5,1,layer,cls_token,identity,1.0108290412083027,6.961151588957702e-05,0.0077228618911457,1
vit,dp_kfm_a,pink,0.5,1,layer,head,patch_head,0.8703679539407284,0.0005192099807706,0.1734962624360033,1
vit,dp_kfm_a,pink,0.5,1,layer,norm.bias,identity,1.0247636237316644,6.961151588957702e-05,0.0035907193352433,1
vit,dp_kfm_a,pink,0.5,1,layer,norm.weight,identity,1.0160845409936985,6.961151588957702e-05,0.0052580434076268,1
vit,dp_kfm_a,pink,0.5,1,layer,patch_embed,patch_head,0.5782982758560861,0.0172166742482056,0.01228809355533,1
vit,dp_kfm_a,pink,0.5,1,layer,pos_embed,identity,1.0195390004320088,0.0137134686302467,0.0018211486851462,1
vit,dp_kfm_a,pink,0.5,2,group,attention_out,attention_out,0.3775985998095846,0.0221169551965858,0.0163487370828015,1
vit,dp_kfm_a,pink,0.5,2,group,attention_qkv,attention_qkv,0.8269275211642689,0.3182175854248394,0.0044293157195281,1
vit,dp_kfm_a,pink,0.5,2,group,identity,identity,1.0088510901995962,0.0169143735701018,0.0050712140738437,1
vit,dp_kfm_a,pink,0.5,2,group,mlp_fc1,mlp_fc1,0.9118895843248328,0.5159784739271879,0.004113875150851,1
vit,dp_kfm_a,pink,0.5,2,group,mlp_fc2,mlp_fc2,0.4205682592216951,0.109341611170136,0.0088101600636587,1
vit,dp_kfm_a,pink,0.5,2,group,patch_head,patch_head,0.5778954351624819,0.0174310007111525,0.0216487015699249,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.0.attn.k_proj,attention_qkv,0.7839469766839001,0.0079455554769273,0.0026822453105207,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.0.attn.out_proj,attention_out,0.5529054919678156,0.00395264744532,0.0112056612731899,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.0.attn.q_proj,attention_qkv,0.7840506091551755,0.0079455554769273,0.0017521640384317,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.0.attn.v_proj,attention_qkv,0.7836652883203188,0.0079455554769273,0.0068946585123777,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.0.mlp.fc1,mlp_fc1,1.0589625876189286,0.0579778561898911,0.0031573798589909,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.0.mlp.fc2,mlp_fc2,0.7118437612630866,0.0261134398670984,0.0073492753984474,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.0.norm1.bias,identity,1.008471572776492,6.820311923428196e-05,0.0183428661344605,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.0.norm1.weight,identity,1.004487303727738,6.820311923428196e-05,0.0283917475284647,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.0.norm2.bias,identity,1.0035080672876295,6.820311923428196e-05,0.0076786002533561,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.0.norm2.weight,identity,1.0180871430444454,6.820311923428196e-05,0.0091667222367388,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.1.attn.k_proj,attention_qkv,0.7244316491999566,0.006776822843967,0.0017325184252072,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.1.attn.out_proj,attention_out,0.4537312064344298,0.0026603559737001,0.0139524600497076,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.1.attn.q_proj,attention_qkv,0.7237934816140911,0.006776822843967,0.0012015992602096,1
vit,dp_kfm_a,pink,0.5,2,layer,blocks.1.attn.v_proj,attention_qkv,0.7239443327807293,0.006776822843967,0.0069292467274532,1
