source_method,method,seed,epoch,statistic_sha256,target_sha256,module,coordinates,operator_dof,log_scale_rmse,log_scale_pearson,log_scale_spearman,correlation_defined,gain_geomean,log10_gain_range,gain_min,gain_p1,gain_p10,gain_median,gain_p90,gain_p99,gain_max
Layer-Scalar Equil,Factorized Equil,7,2,1bb097b53c1d1abbf72cf7673ea5f0edbbc77c1ac85ebfee0e2b471e1c425c5a,be582261e74687e9181fdcbd125cfbe93f544dd60e9dd966297fee9689271693,fc1,200832,1696,0.11130134339059282,0.9457543659287342,0.9622789211980671,True,0.9973866583285715,0.7805294464090115,0.3745241165161133,0.4877846995940136,0.6515466392040132,1.0019214749328424,1.5219790101011796,2.0957260131835938,2.259483814239502
Layer-Scalar Equil,Factorized Equil,7,2,1bb097b53c1d1abbf72cf7673ea5f0edbbc77c1ac85ebfee0e2b471e1c425c5a,be582261e74687e9181fdcbd125cfbe93f544dd60e9dd966297fee9689271693,fc2,1290,138,0.06379273779652606,0.9930937952697768,0.9945461139600749,True,0.5217502534473178,1.0634330557190574,0.14966489374637604,0.1993859547426265,0.27412419200372323,0.4829868370440324,1.170969186232742,1.6860170505174512,1.732020378112793
Layer-Scalar Equil,Factorized Equil,7,2,1bb097b53c1d1abbf72cf7673ea5f0edbbc77c1ac85ebfee0e2b471e1c425c5a,be582261e74687e9181fdcbd125cfbe93f544dd60e9dd966297fee9689271693,__global__,206922,2034,0.11005416272288118,0.9484779398248616,0.9614784641018884,True,0.999999996899626,1.1788892929289647,0.14966489374637604,0.4705664280056952,0.6502410531038804,1.0105227827910486,1.520865762232553,2.0916517753197112,2.259483814239502
Layer-Scalar Equil,Layer-Scalar Equil,7,2,1bb097b53c1d1abbf72cf7673ea5f0edbbc77c1ac85ebfee0e2b471e1c425c5a,be582261e74687e9181fdcbd125cfbe93f544dd60e9dd966297fee9689271693,conv1,160,1,0.17065854058238594,,,False,1.2621663808822632,0.0,1.2621663808822632,1.2621663808822632,1.2621663808822632,1.2621663808822632,1.2621663808822632,1.2621663808822632,1.2621663808822632
Layer-Scalar Equil,Layer-Scalar Equil,7,2,1bb097b53c1d1abbf72cf7673ea5f0edbbc77c1ac85ebfee0e2b471e1c425c5a,be582261e74687e9181fdcbd125cfbe93f544dd60e9dd966297fee9689271693,conv2,4640,1,0.12451034257418465,,,False,1.3312263488769531,0.0,1.3312263488769531,1.3312263488769531,1.3312263488769531,1.3312263488769531,1.3312263488769531,1.3312263488769531,1.3312263488769531
Layer-Scalar Equil,Layer-Scalar Equil,7,2,1bb097b53c1d1abbf72cf7673ea5f0edbbc77c1ac85ebfee0e2b471e1c425c5a,be582261e74687e9181fdcbd125cfbe93f544dd60e9dd966297fee9689271693,fc1,200832,1,0.3425894655024899,,,False,0.997386634349823,0.0,0.997386634349823,0.997386634349823,0.997386634349823,0.997386634349823,0.997386634349823,0.997386634349823,0.997386634349823
Layer-Scalar Equil,Layer-Scalar Equil,7,2,1bb097b53c1d1abbf72cf7673ea5f0edbbc77c1ac85ebfee0e2b471e1c425c5a,be582261e74687e9181fdcbd125cfbe93f544dd60e9dd966297fee9689271693,fc2,1290,1,0.5437354495440725,,,False,0.521750271320343,0.0,0.521750271320343,0.521750271320343,0.521750271320343,0.521750271320343,0.521750271320343,0.521750271320343,0.521750271320343
Layer-Scalar Equil,Layer-Scalar Equil,7,2,1bb097b53c1d1abbf72cf7673ea5f0edbbc77c1ac85ebfee0e2b471e1c425c5a,be582261e74687e9181fdcbd125cfbe93f544dd60e9dd966297fee9689271693,__global__,206922,3,0.34077345438005013,0.1936117355690166,0.15895008697806065,True,0.9999999737799913,0.4067892214151151,0.521750271320343,0.997386634349823,0.997386634349823,0.997386634349823,0.997386634349823,1.3312263488769531,1.3312263488769531
Layer-Scalar Equil,Module-Elementwise Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,conv1,160,160,0.0,1.0,1.0,True,1.2085519859308778,0.3705771850836908,0.6402499079704285,0.7244348680263225,0.8428340015084365,1.2489859780534445,1.4929580455125206,1.5021392880098254,1.5028883218765259
Layer-Scalar Equil,Module-Elementwise Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,conv2,4640,4640,0.0,1.0,1.0,True,1.31399228445244,0.28863021400776606,0.7743934392929077,0.877692258096969,1.0982069749573542,1.3510963916778354,1.5017746210095388,1.5047809791562066,1.5051919221878052
Layer-Scalar Equil,Module-Elementwise Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,fc1,200832,200832,0.0,1.0,1.0,True,0.9977820780682456,0.7017842400716015,0.299096941947937,0.4225948231474308,0.6122920393913331,1.0568068027496338,1.4800106406201479,1.5052069425582886,1.5052069425582886
Layer-Scalar Equil,Module-Elementwise Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,fc2,1290,1290,0.0,1.0,1.0,True,0.5168399837062944,0.9916977802856045,0.15342581272125244,0.18737667585626572,0.25696098905648596,0.48994473891129947,1.1908322376217881,1.5052069425582886,1.5052069425582886
Layer-Scalar Equil,Module-Elementwise Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,__global__,206922,206921,0.0,1.0,1.0,True,0.999999999855566,0.9916977802856045,0.15342581272125244,0.41064966972121486,0.61086624264626,1.0643408894532855,1.4813287973403861,1.5052069425582886,1.5052069425582886
Layer-Scalar Equil,Factorized Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,conv1,160,25,0.043781311108579114,0.9773542810235106,0.9484325559592172,True,1.2085520217244008,0.34752389623881025,0.7000402212142944,0.760683672225728,0.82418703654611,1.218890390708529,1.5001868496246376,1.5507478411381093,1.5582849979400635
Layer-Scalar Equil,Factorized Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,conv2,4640,176,0.04771814745921748,0.9262807720989374,0.9362732446417154,True,1.3139922890157838,0.25866283718301275,0.9232834577560425,0.984152082741409,1.1071455591879567,1.328578110825246,1.5057444810804097,1.6469958486462715,1.6749347448349
Layer-Scalar Equil,Factorized Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,fc1,200832,1696,0.10478152153066539,0.9486250048564593,0.9630628882578136,True,0.997782079063305,0.7641974268483313,0.3905078172683716,0.4939062470197055,0.6575663983814515,0.9997211992740271,1.508635532855343,2.0225737428327433,2.2689616680145264
Layer-Scalar Equil,Factorized Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,fc2,1290,138,0.0832936646303829,0.9886267993812276,0.9914308611627185,True,0.5168399844085457,1.0646053474831862,0.16274745762348178,0.1965492089641989,0.2666550527268432,0.4801385904381344,1.1514065643528293,1.7986029555065162,1.8885111808776855
Layer-Scalar Equil,Factorized Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,__global__,206922,2034,0.10369102738146214,0.9513108820544257,0.9623556524985237,True,1.0000000009327334,1.1443129460314707,0.16274745762348178,0.47910696089264715,0.6562802910748466,1.0084633231152016,1.507263505458828,2.013725905237433,2.2689616680145264
Layer-Scalar Equil,Layer-Scalar Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,conv1,160,1,0.2068966515809968,,,False,1.2085520029067993,0.0,1.2085520029067993,1.2085520029067993,1.2085520029067993,1.2085520029067993,1.2085520029067993,1.2085520029067993,1.2085520029067993
Layer-Scalar Equil,Layer-Scalar Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,conv2,4640,1,0.1266290623648298,,,False,1.3139922618865967,0.0,1.3139922618865967,1.3139922618865967,1.3139922618865967,1.3139922618865967,1.3139922618865967,1.3139922618865967,1.3139922618865967
Layer-Scalar Equil,Layer-Scalar Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,fc1,200832,1,0.3311651807320177,,,False,0.9977820515632629,0.0,0.9977820515632629,0.9977820515632629,0.9977820515632629,0.9977820515632629,0.9977820515632629,0.9977820515632629,0.9977820515632629
Layer-Scalar Equil,Layer-Scalar Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,fc2,1290,1,0.553852315917376,,,False,0.5168399810791017,0.0,0.5168399810791016,0.5168399810791016,0.5168399810791016,0.5168399810791016,0.5168399810791016,0.5168399810791016,0.5168399810791016
Layer-Scalar Equil,Layer-Scalar Equil,7,3,8844b4be05fd8863ce3be814de1c806b5a59cf31d5f048715feacc8494b0378d,f73d7b9927c41a05c52f06d28dc4067758ae5d91dd3b6ed5237cb064e03ab244,__global__,206922,3,0.32976909693076656,0.19763795136410114,0.15799675179735975,True,0.9999999736675536,0.4052367057555814,0.5168399810791016,0.9977820515632629,0.9977820515632629,0.9977820515632629,0.9977820515632629,1.3139922618865967,1.3139922618865967
Layer-Scalar Equil,Module-Elementwise Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,conv1,160,160,0.0,1.0,1.0,True,1.255511300212132,0.30088916081963196,0.7482024431228638,0.8203931784616965,0.9565419922763999,1.3003282956467448,1.4886412772939126,1.4958598947027903,1.4959197044372559
Layer-Scalar Equil,Module-Elementwise Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,conv2,4640,4640,0.0,1.0,1.0,True,1.2578689381831942,0.3820741384226472,0.6220136284828186,0.7985213539341973,1.0063991651255895,1.2949975124316235,1.4963126659375805,1.4984347056993088,1.4992499351501465
Layer-Scalar Equil,Module-Elementwise Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,fc1,200832,200832,0.0,1.0,1.0,True,0.999147830700798,0.7404422570384844,0.2725747227668762,0.42003667162221975,0.617406254980109,1.0537062883338233,1.4731926918014158,1.4992789030075073,1.4994356632232666
Layer-Scalar Equil,Module-Elementwise Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,fc2,1290,1290,0.0,1.0,1.0,True,0.48641465819453245,1.0227511034620353,0.14229077100753784,0.1644784778308786,0.226554881612383,0.45622211146098357,1.1753829891025602,1.4994278526284701,1.4994356632232666
Layer-Scalar Equil,Module-Elementwise Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,__global__,206922,206921,0.0,0.9999999999999999,1.0,True,1.0000000001919669,1.0227511034620353,0.14229077100753784,0.4058836076492804,0.6161603033534784,1.060256719580059,1.474024033546446,1.499248235225649,1.4994356632232666
Layer-Scalar Equil,Factorized Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,conv1,160,25,0.04037658812419974,0.9699587852489251,0.9545968592523146,True,1.2555113055495357,0.2851451579261625,0.8049989342689514,0.8669470424242699,0.9363508950690026,1.2907761174407908,1.4925039055433469,1.5406609295306468,1.5521742105484009
Layer-Scalar Equil,Factorized Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,conv2,4640,176,0.06143075618830705,0.9200538252984559,0.9232801402102185,True,1.2578689421522773,0.34045316973391243,0.7835330963134766,0.8957681695208731,1.0153583028633724,1.2748640771707265,1.507317042073797,1.6813457021971878,1.7159732580184937
Layer-Scalar Equil,Factorized Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,fc1,200832,1696,0.10818301127932178,0.9454632349602041,0.9627564419089851,True,0.9991478294066166,0.7907769340610203,0.36198461055755615,0.4958053386663022,0.6616402924040812,0.9981378912919954,1.5163769363994946,2.057536399032877,2.235975503921509
Layer-Scalar Equil,Factorized Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,fc2,1290,138,0.08392060387241124,0.9901970264310733,0.9933891859416627,True,0.48641466130502686,1.1229938308139438,0.15178960561752322,0.17228418919633498,0.23377019917402442,0.45241330602182356,1.1755967854221019,1.7771192657139683,2.0148181915283203
Layer-Scalar Equil,Factorized Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,__global__,206922,2034,0.10718628673211761,0.948431696129178,0.9620081448282977,True,0.9999999990487136,1.1682250087794477,0.15178960561752322,0.479906857240531,0.6602102160449108,1.0047760009678997,1.514798295497252,2.052321381035139,2.235975503921509
Layer-Scalar Equil,Layer-Scalar Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,conv1,160,1,0.16597485683000857,,,False,1.2555112838745117,0.0,1.2555112838745117,1.2555112838745117,1.2555112838745117,1.2555112838745117,1.2555112838745117,1.2555112838745117,1.2555112838745117
Layer-Scalar Equil,Layer-Scalar Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,conv2,4640,1,0.15679431619744866,,,False,1.2578688859939575,0.0,1.2578688859939575,1.2578688859939575,1.2578688859939575,1.2578688859939575,1.2578688859939575,1.2578688859939575,1.2578688859939575
Layer-Scalar Equil,Layer-Scalar Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,fc1,200832,1,0.3321259925020274,,,False,0.9991478323936462,0.0,0.9991478323936462,0.9991478323936462,0.9991478323936462,0.9991478323936462,0.9991478323936462,0.9991478323936462,0.9991478323936462
Layer-Scalar Equil,Layer-Scalar Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,fc2,1290,1,0.6008162190198529,,,False,0.48641467094421387,0.0,0.48641467094421387,0.48641467094421387,0.48641467094421387,0.48641467094421387,0.48641467094421387,0.48641467094421387,0.48641467094421387
Layer-Scalar Equil,Layer-Scalar Equil,7,4,184bdc66dc7d6e43983c553dcd3682881d46a184abf5fce6f65b47eab562640f,ce009e63ffd09a4efdf7028992a538b087b264d1f4418d2a09bbc990331cf1a8,__global__,206922,3,0.3314878318023072,0.1974764686068777,0.13746609899213133,True,1.000000001059368,0.4126287093793958,0.48641467094421387,0.9991478323936462,0.9991478323936462,0.9991478323936462,0.9991478323936462,1.2578688859939575,1.2578688859939575
Layer-Scalar Equil,Module-Elementwise Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,conv1,160,160,0.0,1.0,1.0,True,1.257143932235461,0.28340891931412465,0.7757493257522583,0.8410943884360599,0.971593477489883,1.308043431202858,1.467256304258176,1.4895018687050423,1.4898080825805664
Layer-Scalar Equil,Module-Elementwise Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,conv2,4640,4640,0.0,0.9999999999999999,1.0,True,1.2162120785146913,0.35211666273595493,0.6625528931617737,0.7493537701044792,0.960670958655823,1.2516982555388894,1.486806833741499,1.4903477680640933,1.4905179738998413
Layer-Scalar Equil,Module-Elementwise Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,fc1,200832,200832,0.0,1.0,1.0,True,1.000018011449701,0.7024166777278851,0.2957620322704315,0.4353391864894666,0.6403675675389904,1.048818349795976,1.4371877431868634,1.4905930757522583,1.4905930757522583
Layer-Scalar Equil,Module-Elementwise Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,fc2,1290,1290,0.0,1.0,1.0,True,0.47938609298059365,1.0090817425983383,0.14597462117671967,0.17214436769193275,0.23186666359900923,0.4355780050063545,1.2457092024820682,1.4905930757522583,1.4905930757522583
Layer-Scalar Equil,Module-Elementwise Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,__global__,206922,206921,0.0,0.9999999999999998,1.0,True,0.9999999995960547,1.0090817425983383,0.14597462117671967,0.42025877862820193,0.6379638969623672,1.0540070533742734,1.4387282252311346,1.4905930757522583,1.4905930757522583
Layer-Scalar Equil,Factorized Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,conv1,160,25,0.03452328730355863,0.9728768235413519,0.9623403257939762,True,1.2571439191879383,0.26678329151866575,0.8309950232505798,0.8855173928625671,0.9486428566517537,1.2870379609995535,1.476804045863165,1.5233597076482464,1.535966396331787
Layer-Scalar Equil,Factorized Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,conv2,4640,176,0.05484262180554196,0.9446560374198021,0.9508341477778477,True,1.2162120778872414,0.3477672979566446,0.7815340757369995,0.838964668454634,0.9554107783183606,1.2357970889512289,1.4866890072757495,1.6220719051300891,1.740665078163147
Layer-Scalar Equil,Factorized Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,fc1,200832,1696,0.09815600718067023,0.9491612422769534,0.9671725193797175,True,1.0000180098060718,0.7471125277122992,0.3852265477180481,0.5088711755428985,0.6819242954238387,0.9988740086541539,1.4779174923857736,1.9480422365665429,2.151932954788208
Layer-Scalar Equil,Factorized Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,fc2,1290,138,0.06784623324932278,0.9936907110542628,0.9940866276408103,True,0.4793860933323972,1.035277573686394,0.1584455370903015,0.17845569394185185,0.2339532069494117,0.4315035785439133,1.229448374000492,1.6522566657185773,1.718531847000122
Layer-Scalar Equil,Factorized Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,__global__,206922,2034,0.09720136452410241,0.9523505448737143,0.9667138648807712,True,0.9999999979858099,1.1329487254127786,0.1584455370903015,0.49163113377121626,0.6799018561547057,1.0040805935817203,1.4775588154727306,1.9445627795188491,2.151932954788208
Layer-Scalar Equil,Layer-Scalar Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,conv1,160,1,0.1492422824371116,,,False,1.2571439743041992,0.0,1.2571439743041992,1.2571439743041992,1.2571439743041992,1.2571439743041992,1.2571439743041992,1.2571439743041992,1.2571439743041992
Layer-Scalar Equil,Layer-Scalar Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,conv2,4640,1,0.167171286563288,,,False,1.2162120342254639,0.0,1.2162120342254639,1.2162120342254639,1.2162120342254639,1.2162120342254639,1.2162120342254639,1.2162120342254639,1.2162120342254639
Layer-Scalar Equil,Layer-Scalar Equil,7,5,7fea13a04cbc538805ae009cb3336ef005b4f6b0fbe613ea7b86ebb3508c24f5,beb114d9dde1c3155008e16d0212dbcb880e234b36e5c06942d0959b63810c65,fc1,200832,1,0.3118139459924179,,,False,1.0000180006027222,0.0,1.0000180006027222,1.0000180006027222,1.0000180006027222,1.0000180006027222,1.0000180006027222,1.0000180006027222,1.0000180006027222
